9 of 10 units, , , , ,V4e121_00, , , ,V4e122_00, , , ,V4e122_01, , , ,V4e123_00, , , ,V4e123_01, , , ,MTe080_00, , , ,MTe080_01, , , ,MTe081_00, , , ,MTe081_02, , , 
trials,task,correct,color,motion,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample
763,C,1,6.0,7.0,NaN,NaN,NaN,NaN,10.465999603271484,0.013000000268220901,8.329999923706055,11.074000358581543,NaN,NaN,NaN,NaN,32.39099884033203,2.24399995803833,2.3010001182556152,39.73500061035156,90.38400268554688,1.996999979019165,6.60699987411499,98.00900268554688,15.45300006866455,27.71500015258789,2.00600004196167,107.38400268554688,1.753000020980835,0.0,0.20600000023841858,67.8219985961914,96.5719985961914,58.882999420166016,63.34400177001953,22.648000717163086,0.0860000029206276,0.0989999994635582,11.197999954223633,0.25200000405311584
764,C,0,6.0,1.0,NaN,NaN,NaN,NaN,0.07500000298023224,10.08899974822998,6.494999885559082,7.859000205993652,NaN,NaN,NaN,NaN,1.9919999837875366,25.832000732421875,18.94300079345703,34.58000183105469,0.6970000267028809,46.67599868774414,52.78200149536133,162.42599487304688,26.089000701904297,26.486000061035156,0.004999999888241291,117.125,0.2460000067949295,0.0,0.03700000047683716,91.86699676513672,64.61499786376953,73.08599853515625,31.73900032043457,115.00700378417969,0.07999999821186066,0.0,0.10300000011920929,47.84199905395508
765,M,0,2.0,6.0,NaN,NaN,NaN,NaN,2.2920000553131104,12.836000442504883,4.479000091552734,16.597000122070312,NaN,NaN,NaN,NaN,0.25999999046325684,31.763999938964844,19.263999938964844,38.85300064086914,0.5049999952316284,52.28099822998047,27.108999252319336,104.59600067138672,0.15399999916553497,0.0,0.0,4.310999870300293,0.15399999916553497,0.13300000131130219,2.1510000228881836,9.878999710083008,6.848999977111816,5.165999889373779,14.204999923706055,0.7429999709129333,NaN,NaN,NaN,NaN
766,C,1,3.0,4.0,NaN,NaN,NaN,NaN,0.07999999821186066,9.718999862670898,2.7909998893737793,21.351999282836914,NaN,NaN,NaN,NaN,0.16599999368190765,24.34600067138672,18.066999435424805,13.121999740600586,0.47999998927116394,46.310001373291016,51.05699920654297,76.46399688720703,0.27399998903274536,2.253999948501587,0.00800000037997961,79.1510009765625,4.692999839782715,0.0,0.0010000000474974513,47.34000015258789,8.25100040435791,15.364999771118164,9.769000053405762,102.93099975585938,NaN,NaN,NaN,NaN
767,C,1,2.0,7.0,NaN,NaN,NaN,NaN,0.09099999815225601,4.4070000648498535,7.9120001792907715,9.067999839782715,NaN,NaN,NaN,NaN,18.52899932861328,1.6720000505447388,37.53099822998047,26.450000762939453,18.569000244140625,3.3929998874664307,89.79399871826172,67.03500366210938,4.576000213623047,8.42300033569336,0.03400000184774399,1.6200000047683716,0.07999999821186066,0.0,0.0,0.08100000023841858,80.947998046875,46.86800003051758,50.89799880981445,7.914000034332275,NaN,NaN,NaN,NaN
768,C,1,1.0,2.0,NaN,NaN,NaN,NaN,0.0689999982714653,2.253999948501587,11.220999717712402,10.899999618530273,NaN,NaN,NaN,NaN,2.4739999771118164,12.013999938964844,28.301000595092773,59.268001556396484,4.834000110626221,29.69499969482422,74.7699966430664,92.3239974975586,0.17100000381469727,0.0,2.2690000534057617,18.006999969482422,2.2860000133514404,0.0,0.0,15.045000076293945,8.696999549865723,13.293999671936035,24.093000411987305,13.557999610900879,NaN,NaN,NaN,NaN
769,M,0,4.0,4.0,NaN,NaN,NaN,NaN,12.428000450134277,6.756999969482422,12.628000259399414,14.621000289916992,NaN,NaN,NaN,NaN,36.50299835205078,2.2660000324249268,18.250999450683594,38.178001403808594,52.95000076293945,0.004000000189989805,62.391998291015625,78.41999816894531,4.7870001792907715,23.125,2.2690000534057617,0.546999990940094,0.11999999731779099,0.0,0.0,1.6319999694824219,56.266998291015625,49.34000015258789,46.007999420166016,1.024999976158142,NaN,NaN,NaN,NaN
770,C,1,7.0,7.0,NaN,NaN,NaN,NaN,13.678000450134277,5.203999996185303,2.25600004196167,20.10099983215332,NaN,NaN,NaN,NaN,29.917999267578125,16.972000122070312,0.125,79.2040023803711,44.44900131225586,17.371000289916992,9.074999809265137,141.97000122070312,0.4059999883174896,49.99300003051758,0.026000000536441803,21.753000259399414,0.20000000298023224,14.5649995803833,0.004999999888241291,18.566999435424805,8.842000007629395,21.816999435424805,24.361000061035156,13.07699966430664,NaN,NaN,NaN,NaN
771,M,1,1.0,7.0,NaN,NaN,NaN,NaN,1.6519999504089355,10.048999786376953,10.77400016784668,0.0,NaN,NaN,NaN,NaN,32.14400100708008,2.5799999237060547,16.42799949645996,0.004000000189989805,84.8219985961914,2.1589999198913574,40.83399963378906,0.003000000026077032,2.568000078201294,2.177000045776367,16.871999740600586,50.77299880981445,0.1889999955892563,0.0,2.2690000534057617,28.854000091552734,40.487998962402344,40.70800018310547,81.55500030517578,45.49399948120117,0.09700000286102295,0.0,6.7779998779296875,9.498000144958496
772,M,1,6.0,6.0,NaN,NaN,NaN,NaN,0.25600001215934753,8.225000381469727,0.0010000000474974513,7.539999961853027,NaN,NaN,NaN,NaN,0.22499999403953552,32.106998443603516,0.003000000026077032,36.777000427246094,0.531000018119812,69.25800323486328,0.009999999776482582,52.87699890136719,0.37700000405311584,0.0,0.0,16.413000106811523,0.22300000488758087,0.0,0.0,10.170999526977539,23.214000701904297,0.027000000700354576,49.479000091552734,7.9120001792907715,NaN,NaN,NaN,NaN
773,M,1,1.0,6.0,NaN,NaN,NaN,NaN,6.789000034332275,2.263000011444092,4.208000183105469,19.993000030517578,NaN,NaN,NaN,NaN,47.236000061035156,19.60700035095215,4.500999927520752,42.80400085449219,77.50499725341797,53.915000915527344,8.085000038146973,102.95500183105469,37.763999938964844,49.61899948120117,2.9779999256134033,59.88399887084961,0.20600000023841858,24.611000061035156,6.307000160217285,40.6609992980957,148.3300018310547,27.184999465942383,20.54800033569336,49.71500015258789,NaN,NaN,NaN,NaN
774,M,1,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4300000071525574,19.466999053955078,37.68199920654297,3.640000104904175,0.4230000078678131,32.04100036621094,78.96600341796875,22.75200080871582,25.52199935913086,18.538000106811523,14.586999893188477,12.501999855041504,0.0860000029206276,0.0,0.0,16.01099967956543,83.11199951171875,92.57599639892578,96.13700103759766,20.0,NaN,NaN,NaN,NaN
775,C,1,7.0,7.0,NaN,NaN,NaN,NaN,0.09399999678134918,4.820000171661377,6.360000133514404,14.82800006866455,NaN,NaN,NaN,NaN,0.23399999737739563,0.06199999898672104,42.52000045776367,32.75,0.492000013589859,0.06700000166893005,88.3740005493164,59.553001403808594,1.0130000114440918,43.62300109863281,2.319000005722046,67.70800018310547,0.25699999928474426,21.21500015258789,0.02800000086426735,33.887001037597656,20.591999053955078,91.86599731445312,32.04600143432617,36.39400100708008,0.09799999743700027,4.5289998054504395,0.0020000000949949026,11.168999671936035
776,M,1,4.0,4.0,2.305999994277954,2.2669999599456787,0.004000000189989805,0.0430000014603138,6.738999843597412,8.343000411987305,4.2729997634887695,0.5740000009536743,NaN,NaN,NaN,NaN,10.77400016784668,25.44700050354004,10.831000328063965,4.783999919891357,18.975000381469727,28.184999465942383,16.295000076293945,0.23199999332427979,0.23999999463558197,0.0,0.0,13.57699966430664,0.11400000005960464,3.2850000858306885,5.414999961853027,9.708999633789062,12.706000328063965,16.548999786376953,6.843999862670898,9.223999977111816,NaN,NaN,NaN,NaN
777,M,1,3.0,4.0,NaN,NaN,NaN,NaN,0.04600000008940697,0.0010000000474974513,4.406000137329102,8.234999656677246,NaN,NaN,NaN,NaN,0.1770000010728836,1.7899999618530273,26.70800018310547,26.32699966430664,0.44600000977516174,7.821000099182129,85.1729965209961,48.91699981689453,4.4039998054504395,8.449000358581543,2.244999885559082,21.773000717163086,4.539999961853027,0.05299999937415123,0.0010000000474974513,15.284000396728516,2.5230000019073486,40.50600051879883,4.932000160217285,23.833999633789062,NaN,NaN,NaN,NaN
778,C,1,2.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.408000946044922,20.733999252319336,0.004000000189989805,32.959999084472656,36.50199890136719,32.60599899291992,0.007000000216066837,63.150001525878906,4.770999908447266,16.847000122070312,2.119999885559082,122.77200317382812,8.09000015258789,5.796000003814697,3.634000062942505,55.448001861572266,71.13800048828125,61.60100173950195,4.570000171661377,21.190000534057617,6.835000038146973,13.321999549865723,4.355999946594238,0.7860000133514404
779,M,1,4.0,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.807999610900879,14.875,17.687000274658203,7.678999900817871,34.65800094604492,20.413999557495117,30.709999084472656,7.992000102996826,14.670999526977539,2.250999927520752,0.0020000000949949026,40.520999908447266,0.12600000202655792,4.245999813079834,0.013000000268220901,26.726999282836914,50.40599822998047,8.815999984741211,10.371999740600586,15.795999526977539,0.028999999165534973,0.0,0.0,1.4019999504089355
780,M,0,5.0,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2899999618530273,23.381000518798828,19.4689998626709,3.51200008392334,0.6119999885559082,55.42499923706055,49.41400146484375,24.792999267578125,0.1940000057220459,0.0,0.003000000026077032,61.49700164794922,0.14900000393390656,0.0,0.0010000000474974513,47.435001373291016,28.51300048828125,0.028999999165534973,2.2960000038146973,54.84700012207031,0.0689999982714653,0.0,0.0020000000949949026,37.29100036621094
781,M,1,6.0,2.0,NaN,NaN,NaN,NaN,7.11299991607666,1.3609999418258667,3.242000102996826,22.299999237060547,NaN,NaN,NaN,NaN,11.888999938964844,9.480999946594238,31.117000579833984,18.80699920654297,41.79499816894531,27.652999877929688,83.36399841308594,40.86600112915039,0.3490000069141388,0.0,42.895999908447266,0.3089999854564667,0.21699999272823334,0.0,19.701000213623047,0.3449999988079071,4.665999889373779,6.650000095367432,29.13599967956543,2.0950000286102295,NaN,NaN,NaN,NaN
782,C,1,3.0,4.0,NaN,NaN,NaN,NaN,0.05700000002980232,8.223999977111816,8.644000053405762,4.2170000076293945,NaN,NaN,NaN,NaN,0.21199999749660492,8.555999755859375,19.65999984741211,77.54399871826172,0.49900001287460327,29.02899932861328,30.52199935913086,204.28500366210938,0.34200000762939453,77.45500183105469,0.08100000023841858,58.20600128173828,0.23499999940395355,38.32699966430664,0.06400000303983688,53.39699935913086,19.93199920654297,34.077999114990234,6.493000030517578,41.21099853515625,NaN,NaN,NaN,NaN
783,C,1,1.0,2.0,NaN,NaN,NaN,NaN,0.11999999731779099,2.2109999656677246,22.361000061035156,25.066999435424805,NaN,NaN,NaN,NaN,0.2460000067949295,0.057999998331069946,45.98899841308594,42.42499923706055,0.7770000100135803,0.5270000100135803,114.20600128173828,125.40799713134766,2.4240000247955322,2.265000104904175,0.00800000037997961,77.22100067138672,0.1379999965429306,3.0510001182556152,1.5230000019073486,35.512001037597656,6.73799991607666,8.616999626159668,6.093999862670898,35.678001403808594,NaN,NaN,NaN,NaN
784,C,1,1.0,1.0,NaN,NaN,NaN,NaN,0.07400000095367432,6.4019999504089355,6.2210001945495605,0.041999999433755875,NaN,NaN,NaN,NaN,0.17100000381469727,14.593000411987305,37.77799987792969,0.7269999980926514,0.4569999873638153,62.327999114990234,89.82099914550781,5.427999973297119,8.930999755859375,0.05000000074505806,0.0010000000474974513,13.937000274658203,0.1340000033378601,2.244999885559082,0.0020000000949949026,26.906999588012695,50.145999908447266,0.48899999260902405,8.401000022888184,2.752000093460083,NaN,NaN,NaN,NaN
785,C,1,6.0,2.0,NaN,NaN,NaN,NaN,0.13600000739097595,22.80299949645996,5.933000087738037,7.544000148773193,NaN,NaN,NaN,NaN,0.32499998807907104,41.73099899291992,0.6349999904632568,56.630001068115234,0.6399999856948853,98.37999725341797,2.1710000038146973,136.41900634765625,4.835000038146973,0.04500000178813934,0.003000000026077032,61.99100112915039,0.1940000057220459,0.0,0.0020000000949949026,23.38599967956543,4.743000030517578,0.01899999938905239,6.089000225067139,42.87200164794922,0.0860000029206276,0.0,0.0010000000474974513,24.32900047302246
786,C,0,4.0,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.645000457763672,8.284000396728516,2.299999952316284,49.39699935913086,51.194000244140625,10.0600004196167,0.10899999737739563,130.14100646972656,76.95600128173828,10.581999778747559,14.79800033569336,16.332000732421875,0.09700000286102295,0.0,0.0,9.286999702453613,146.48300170898438,60.50899887084961,114.13800048828125,56.630001068115234,0.0860000029206276,0.0,12.517000198364258,6.400000095367432
787,C,1,7.0,1.0,NaN,NaN,NaN,NaN,0.050999999046325684,2.2699999809265137,0.0010000000474974513,13.034000396728516,NaN,NaN,NaN,NaN,2.4070000648498535,14.425000190734863,0.8209999799728394,30.395999908447266,7.702000141143799,24.020000457763672,13.770000457763672,128.69500732421875,2.6019999980926514,0.010999999940395355,0.026000000536441803,95.07499694824219,0.27399998903274536,0.0,0.02199999988079071,68.04199981689453,4.432000160217285,2.7820000648498535,4.051000118255615,36.21699905395508,NaN,NaN,NaN,NaN
788,C,1,2.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.310001373291016,2.069999933242798,26.54800033569336,20.510000228881836,90.49500274658203,4.388999938964844,49.54199981689453,109.64299774169922,0.11400000005960464,0.0,0.0,0.3659999966621399,0.11599999666213989,2.2690000534057617,0.0,0.0989999994635582,10.194999694824219,18.895999908447266,6.489999771118164,3.255000114440918,NaN,NaN,NaN,NaN
789,C,1,6.0,1.0,NaN,NaN,NaN,NaN,0.12800000607967377,2.263000011444092,7.513000011444092,16.500999450683594,NaN,NaN,NaN,NaN,0.5920000076293945,24.573999404907227,6.435999870300293,68.89399719238281,6.353000164031982,68.65899658203125,9.1850004196167,120.29900360107422,0.3089999854564667,0.0,0.00800000037997961,92.32499694824219,0.257999986410141,2.2699999809265137,2.2690000534057617,62.446998596191406,32.737998962402344,2.265000104904175,6.3470001220703125,20.420000076293945,NaN,NaN,NaN,NaN
790,M,0,4.0,5.0,NaN,NaN,NaN,NaN,2.253000020980835,4.804999828338623,8.104000091552734,1.690000057220459,NaN,NaN,NaN,NaN,0.19499999284744263,44.2599983215332,3.9830000400543213,26.663999557495117,0.46000000834465027,108.11599731445312,13.22599983215332,52.262001037597656,0.3140000104904175,0.0,0.013000000268220901,78.53900146484375,0.1889999955892563,0.0,0.019999999552965164,46.900001525878906,24.80500030517578,47.4370002746582,5.538000106811523,38.58399963378906,4.366000175476074,0.19599999487400055,0.0,20.902999877929688
791,C,1,6.0,2.0,NaN,NaN,NaN,NaN,0.06300000101327896,0.0,6.448999881744385,20.48200035095215,NaN,NaN,NaN,NaN,3.190000057220459,5.835999965667725,0.18000000715255737,36.47700119018555,8.274999618530273,3.572000026702881,0.23000000417232513,118.41100311279297,0.3140000104904175,0.0,19.83799934387207,29.099000930786133,0.14300000667572021,0.0,15.701000213623047,13.33899974822998,2.4260001182556152,2.312999963760376,9.470999717712402,9.37600040435791,0.07400000095367432,0.0,0.05299999937415123,3.9630000591278076
792,M,1,1.0,2.0,NaN,NaN,NaN,NaN,2.240999937057495,6.261000156402588,4.453000068664551,11.694999694824219,NaN,NaN,NaN,NaN,6.328000068664551,32.5369987487793,4.454999923706055,29.6200008392334,4.564000129699707,55.54199981689453,0.009999999776482582,57.46799850463867,43.483001708984375,2.5439999103546143,31.114999771118164,0.8610000014305115,0.07400000095367432,0.0,0.0,2.943000078201294,115.93299865722656,55.34199905395508,114.12300109863281,7.163000106811523,0.05700000002980232,0.06599999964237213,6.617000102996826,0.15800000727176666
793,C,1,2.0,7.0,NaN,NaN,NaN,NaN,2.2850000858306885,0.009999999776482582,6.480000019073486,11.199999809265137,NaN,NaN,NaN,NaN,24.79599952697754,0.04600000008940697,53.768001556396484,17.253999710083008,32.75600051879883,0.0860000029206276,108.15599822998047,10.859000205993652,0.12600000202655792,0.0,0.0010000000474974513,28.43400001525879,0.09700000286102295,2.2699999809265137,0.0020000000949949026,21.95800018310547,0.2879999876022339,30.045000076293945,5.078000068664551,13.970000267028809,NaN,NaN,NaN,NaN
794,C,0,4.0,5.0,NaN,NaN,NaN,NaN,0.06300000101327896,0.020999999716877937,8.307000160217285,14.612000465393066,NaN,NaN,NaN,NaN,0.18299999833106995,0.9179999828338623,23.694000244140625,40.15999984741211,2.562000036239624,1.902999997138977,54.20500183105469,111.8270034790039,0.49300000071525574,61.04199981689453,0.0,0.289000004529953,0.2849999964237213,40.46099853515625,0.0010000000474974513,4.354000091552734,15.694000244140625,29.042999267578125,5.3420000076293945,11.529000282287598,1.9579999446868896,15.142999649047852,0.0,3.4549999237060547
795,M,1,7.0,6.0,NaN,NaN,NaN,NaN,0.0689999982714653,8.463000297546387,6.63100004196167,10.885000228881836,NaN,NaN,NaN,NaN,0.11999999731779099,17.8439998626709,8.79699993133545,11.074999809265137,0.4690000116825104,40.91400146484375,68.69599914550781,52.95100021362305,0.2460000067949295,0.0,0.0,10.770999908447266,0.1889999955892563,1.281000018119812,1.031000018119812,13.574999809265137,3.9210000038146973,30.698999404907227,5.684999942779541,0.8059999942779541,0.07999999821186066,10.36400032043457,4.252999782562256,1.6799999475479126
796,M,1,1.0,2.0,NaN,NaN,NaN,NaN,4.297999858856201,0.02199999988079071,12.152000427246094,3.819000005722046,6.308000087738037,0.03799999877810478,5.928999900817871,1.6050000190734863,18.597000122070312,0.014000000432133675,17.924999237060547,34.00299835205078,41.24399948120117,0.09300000220537186,39.095001220703125,107.57499694824219,0.21699999272823334,0.0,0.006000000052154064,72.20700073242188,0.14300000667572021,0.0,0.0020000000949949026,47.32500076293945,16.56800079345703,6.366000175476074,4.328999996185303,37.887001037597656,2.3589999675750732,0.0,0.0010000000474974513,24.899999618530273
797,C,0,4.0,4.0,NaN,NaN,NaN,NaN,8.76200008392334,10.444000244140625,4.5960001945495605,3.799999952316284,NaN,NaN,NaN,NaN,22.913999557495117,30.049999237060547,27.024999618530273,42.722999572753906,69.30000305175781,71.3239974975586,55.07400131225586,77.19200134277344,0.32600000500679016,0.0,43.27899932861328,4.438000202178955,0.20600000023841858,0.0,26.98200035095215,3.875999927520752,7.306000232696533,7.811999797821045,38.63999938964844,27.989999771118164,NaN,NaN,NaN,NaN
798,M,1,6.0,2.0,NaN,NaN,NaN,NaN,4.396999835968018,4.465000152587891,8.255000114440918,2.502000093460083,6.442999839782715,2.2679998874664307,0.003000000026077032,1.7960000038146973,12.774999618530273,19.552000045776367,15.607000350952148,1.2790000438690186,21.62299919128418,44.69900131225586,40.26599884033203,1.840000033378601,61.474998474121094,0.8930000066757202,1.6679999828338623,19.031999588012695,23.131000518798828,2.380000114440918,0.0010000000474974513,24.920000076293945,21.91900062561035,28.763999938964844,0.04899999871850014,33.86399841308594,4.572999954223633,10.449000358581543,0.0010000000474974513,11.267000198364258
799,C,1,2.0,6.0,NaN,NaN,NaN,NaN,4.572000026702881,11.190999984741211,1.4520000219345093,11.088000297546387,0.052000001072883606,8.543999671936035,4.322000026702881,8.477999687194824,0.2240000069141388,20.764999389648438,18.679000854492188,23.25,0.44699999690055847,35.849998474121094,65.77799987792969,48.8380012512207,15.970999717712402,2.2669999599456787,0.020999999716877937,0.42500001192092896,0.07999999821186066,0.0,2.2699999809265137,1.0210000276565552,83.09600067138672,48.018001556396484,2.3429999351501465,4.206999778747559,NaN,NaN,NaN,NaN
800,C,1,5.0,4.0,NaN,NaN,NaN,NaN,0.0689999982714653,7.60699987411499,8.583999633789062,8.918000221252441,NaN,NaN,NaN,NaN,0.382999986410141,16.17099952697754,44.66400146484375,70.5479965209961,0.7829999923706055,29.552000045776367,88.35700225830078,137.01800537109375,41.43899917602539,0.4000000059604645,0.004000000189989805,58.05400085449219,25.01099967956543,0.5519999861717224,0.0010000000474974513,46.59700012207031,49.63399887084961,9.407999992370605,60.108001708984375,11.767000198364258,NaN,NaN,NaN,NaN
