33 of 36 units, , , , ,V4e040_00, , , ,V4e040_01, , , ,V4e041_00, , , ,V4e042_00, , , ,V4e045_00, , , ,V4e045_01, , , ,V4e045_02, , , ,V4e045_03, , , ,V4e047_00, , , ,V4e047_01, , , ,V4e048_00, , , ,V4e048_01, , , ,V4e052_00, , , ,V4e053_00, , , ,V4e054_00, , , ,V4e055_00, , , ,V4e056_00, , , ,V4e056_01, , , ,V4e056_02, , , ,V4e056_03, , , ,V4e057_00, , , ,V4e057_01, , , ,MTe034_00, , , ,MTe035_00, , , ,MTe036_00, , , ,MTe036_01, , , ,MTe036_02, , , ,MTe037_00, , , ,MTe038_00, , , ,MTe039_00, , , ,MTe049_00, , , ,MTe050_00, , , ,MTe051_00, , , 
trials,task,correct,color,motion,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample
250,C,1,6.0,6.0,NaN,NaN,NaN,NaN,0.04600000008940697,2.244999885559082,10.593999862670898,3.2660000324249268,4.265999794006348,9.048999786376953,6.3470001220703125,6.638000011444092,NaN,NaN,NaN,NaN,45.53799819946289,49.35499954223633,86.01499938964844,30.702999114990234,NaN,NaN,NaN,NaN,6.8420000076293945,6.631999969482422,29.222000122070312,1.7669999599456787,10.694999694824219,12.718999862670898,16.52400016784668,2.197000026702881,58.84700012207031,73.10700225830078,54.98500061035156,73.23100280761719,NaN,NaN,NaN,NaN,50.34400177001953,101.81700134277344,110.5510025024414,112.99299621582031,NaN,NaN,NaN,NaN,1.4859999418258667,6.321000099182129,22.423999786376953,22.604999542236328,27.649999618530273,43.06399917602539,35.9379997253418,70.40299987792969,4.573999881744385,0.02199999988079071,10.355999946594238,24.850000381469727,18.87700080871582,56.354000091552734,42.59600067138672,141.47900390625,21.469999313354492,18.239999771118164,32.96500015258789,53.25299835205078,0.07900000363588333,6.449999809265137,0.0729999989271164,13.699000358581543,NaN,NaN,NaN,NaN,0.09099999815225601,0.0,4.534999847412109,33.65299987792969,7.197000026702881,36.23099899291992,41.928001403808594,168.97900390625,0.023000000044703484,0.0,0.0020000000949949026,15.493000030517578,24.854000091552734,95.86100006103516,33.28300094604492,54.284000396728516,102.50399780273438,163.593994140625,140.86900329589844,230.2570037841797,130.8489990234375,117.7249984741211,177.3800048828125,161.33700561523438,18.158000946044922,14.628999710083008,19.14900016784668,10.32800006866455,26.874000549316406,11.166000366210938,33.21500015258789,7.945000171661377,5.578999996185303,14.531000137329102,11.246000289916992,27.35700035095215,82.18800354003906,60.8390007019043,98.18099975585938,102.01100158691406,54.03900146484375,41.71900177001953,39.055999755859375,65.33799743652344,8.463000297546387,12.975000381469727,4.52400016784668,21.86199951171875,14.10099983215332,27.79800033569336,17.586999893188477,51.529998779296875,83.2229995727539,57.17100143432617,65.1520004272461,88.29900360107422
251,M,1,6.0,1.0,15.513999938964844,12.621000289916992,8.333999633789062,4.017000198364258,NaN,NaN,NaN,NaN,20.402999877929688,4.61299991607666,6.318999767303467,3.5220000743865967,NaN,NaN,NaN,NaN,70.32499694824219,42.43600082397461,52.4739990234375,73.72799682617188,NaN,NaN,NaN,NaN,27.854000091552734,4.951000213623047,15.64900016784668,11.736000061035156,18.31399917602539,2.3480000495910645,8.736000061035156,11.303000450134277,70.63899993896484,97.54299926757812,102.49800109863281,85.58499908447266,NaN,NaN,NaN,NaN,59.59199905395508,51.29800033569336,58.183998107910156,133.22500610351562,NaN,NaN,NaN,NaN,0.7059999704360962,10.763999938964844,8.977999687194824,30.79599952697754,28.624000549316406,34.61199951171875,40.55500030517578,35.67900085449219,10.854000091552734,13.508000373840332,20.365999221801758,31.69700050354004,172.1179962158203,44.19900131225586,84.05999755859375,162.86599731445312,20.81100082397461,71.36299896240234,20.2189998626709,69.11699676513672,0.04100000113248825,6.373000144958496,2.2929999828338623,11.147000312805176,NaN,NaN,NaN,NaN,0.2199999988079071,26.55500030517578,2.3589999675750732,52.507999420166016,115.61599731445312,49.97200012207031,27.530000686645508,102.33799743652344,NaN,NaN,NaN,NaN,60.75600051879883,37.95899963378906,56.367000579833984,42.500999450683594,183.3520050048828,190.74099731445312,129.49000549316406,165.11599731445312,163.36399841308594,160.5760040283203,87.48400115966797,179.41299438476562,28.27400016784668,19.558000564575195,12.27400016784668,14.770000457763672,14.706000328063965,43.709999084472656,17.51799964904785,22.819000244140625,14.946999549865723,19.93000030517578,14.824000358581543,64.91400146484375,80.28800201416016,72.3550033569336,30.375,51.18299865722656,51.207000732421875,56.54399871826172,27.621000289916992,77.02100372314453,14.697999954223633,25.833999633789062,19.398000717163086,20.766000747680664,38.50699996948242,30.542999267578125,23.39299964904785,47.83399963378906,95.04299926757812,47.57500076293945,47.26100158691406,107.5530014038086
252,M,1,7.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.5329999923706055,3.819999933242798,10.569000244140625,11.35200023651123,NaN,NaN,NaN,NaN,23.100000381469727,30.054000854492188,40.797000885009766,33.375999450683594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.520999908447266,43.21200180053711,95.52300262451172,99.75700378417969,NaN,NaN,NaN,NaN,30.865999221801758,23.819000244140625,71.26300048828125,89.15899658203125,NaN,NaN,NaN,NaN,0.9279999732971191,9.996000289916992,4.230000019073486,37.78499984741211,22.159000396728516,32.0620002746582,38.180999755859375,46.70199966430664,4.619999885559082,11.067000389099121,14.0,25.490999221801758,91.5199966430664,55.05699920654297,92.98500061035156,215.10000610351562,30.031999588012695,10.760000228881836,25.9950008392334,88.93499755859375,6.388000011444092,0.01899999938905239,0.453000009059906,27.968000411987305,NaN,NaN,NaN,NaN,6.427999973297119,0.035999998450279236,2.3340001106262207,36.01900100708008,34.766998291015625,47.32099914550781,40.9739990234375,108.21700286865234,0.07400000095367432,0.0,6.22599983215332,0.22499999403953552,52.992000579833984,35.35900115966797,66.66200256347656,62.058998107910156,147.44400024414062,125.61499786376953,229.36099243164062,324.38299560546875,115.11399841308594,165.6020050048828,140.18299865722656,197.01699829101562,6.583000183105469,28.28700065612793,21.354000091552734,34.17599868774414,11.008999824523926,21.195999145507812,15.963000297546387,46.611000061035156,9.970999717712402,15.515999794006348,15.104999542236328,29.131999969482422,84.70500183105469,49.92599868774414,36.83100128173828,58.858001708984375,48.060001373291016,30.284000396728516,28.92300033569336,30.336999893188477,5.7769999504089355,12.387999534606934,6.855000019073486,6.776000022888184,28.58300018310547,20.249000549316406,12.78600025177002,24.344999313354492,70.802001953125,57.13199996948242,70.48500061035156,111.79199981689453
253,M,1,7.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.746000289916992,6.491000175476074,4.381999969482422,7.565999984741211,NaN,NaN,NaN,NaN,37.86899948120117,73.70500183105469,33.57400131225586,48.90700149536133,NaN,NaN,NaN,NaN,2.3519999980926514,9.267000198364258,3.4159998893737793,11.84000015258789,4.678999900817871,16.201000213623047,8.24899959564209,6.041999816894531,42.82500076293945,53.02299880981445,38.54100036621094,65.66100311279297,NaN,NaN,NaN,NaN,28.698999404907227,103.44499969482422,98.14399719238281,124.91799926757812,NaN,NaN,NaN,NaN,8.66100025177002,11.352999687194824,9.592000007629395,22.51799964904785,70.29299926757812,66.21700286865234,72.4010009765625,34.78499984741211,12.73900032043457,7.49399995803833,9.482999801635742,39.42599868774414,132.8419952392578,60.98400115966797,102.3499984741211,105.3499984741211,38.770999908447266,31.847000122070312,32.85599899291992,88.12100219726562,6.10699987411499,6.840000152587891,4.122000217437744,29.415000915527344,NaN,NaN,NaN,NaN,4.673999786376953,10.291999816894531,2.2290000915527344,48.362998962402344,87.6500015258789,77.44400024414062,24.624000549316406,114.59100341796875,2.2869999408721924,4.493000030517578,0.0,0.003000000026077032,36.31999969482422,46.84299850463867,67.2040023803711,83.197998046875,192.00100708007812,112.71900177001953,184.79299926757812,241.75,152.10800170898438,112.2239990234375,124.92900085449219,164.7169952392578,19.1560001373291,23.143999099731445,26.820999145507812,2.4489998817443848,18.305999755859375,4.705999851226807,35.9640007019043,12.663999557495117,10.3100004196167,14.555999755859375,4.468999862670898,37.290000915527344,99.73799896240234,43.926998138427734,92.5770034790039,67.63099670410156,40.814998626708984,40.61399841308594,42.20899963378906,54.83399963378906,5.460000038146973,26.632999420166016,10.895999908447266,10.90999984741211,34.779998779296875,26.55299949645996,16.822999954223633,35.93000030517578,28.408000946044922,49.17499923706055,51.51599884033203,96.01499938964844
254,C,0,5.0,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.899999618530273,11.237000465393066,9.602999687194824,4.02400016784668,NaN,NaN,NaN,NaN,26.95800018310547,70.03500366210938,72.01899719238281,60.15999984741211,NaN,NaN,NaN,NaN,4.418000221252441,21.773000717163086,16.95800018310547,6.966000080108643,8.916000366210938,12.036999702453613,10.470999717712402,15.543000221252441,31.367000579833984,64.72100067138672,74.24199676513672,45.48699951171875,NaN,NaN,NaN,NaN,77.20800018310547,154.5019989013672,86.9990005493164,107.81900024414062,NaN,NaN,NaN,NaN,4.5289998054504395,6.580999851226807,10.213000297546387,28.648000717163086,29.89299964904785,40.23699951171875,41.24599838256836,49.78799819946289,8.732000350952148,8.282999992370605,18.152999877929688,47.63800048828125,28.525999069213867,37.611000061035156,47.05500030517578,81.84300231933594,31.242000579833984,29.20199966430664,30.174999237060547,46.167999267578125,0.17000000178813934,4.1529998779296875,8.248000144958496,14.482000350952148,NaN,NaN,NaN,NaN,5.551000118255615,7.307000160217285,4.296000003814697,18.485000610351562,106.90499877929688,37.92499923706055,98.18699645996094,87.69300079345703,8.668999671936035,4.309999942779541,4.238999843597412,7.448999881744385,35.112998962402344,63.28799819946289,40.518001556396484,61.80400085449219,104.32099914550781,166.48699951171875,116.56400299072266,230.01199340820312,127.64700317382812,163.05299377441406,203.36900329589844,188.427001953125,15.543000221252441,16.150999069213867,23.579999923706055,14.732000350952148,31.61199951171875,8.619000434875488,24.31800079345703,6.89300012588501,8.810999870300293,11.029999732971191,11.967000007629395,19.89699935913086,105.23100280761719,44.224998474121094,73.56099700927734,68.03900146484375,46.90399932861328,50.26300048828125,53.04199981689453,59.707000732421875,2.2850000858306885,21.049999237060547,4.2769999504089355,10.932999610900879,18.709999084472656,23.881000518798828,22.22100067138672,53.56399917602539,33.895999908447266,67.35600280761719,100.75800323486328,72.9729995727539
255,C,1,3.0,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.190000057220459,4.4770002365112305,15.930999755859375,10.95300006866455,NaN,NaN,NaN,NaN,57.2239990234375,53.7599983215332,156.8769989013672,79.06400299072266,6.531000137329102,4.409999847412109,12.218999862670898,36.70000076293945,12.5649995803833,8.973999977111816,14.97599983215332,1.0399999618530273,2.427000045776367,16.996000289916992,23.569000244140625,8.156999588012695,67.3479995727539,77.60700225830078,124.08499908447266,52.500999450683594,2.2980000972747803,0.0430000014603138,26.90999984741211,6.861000061035156,50.62799835205078,70.13999938964844,116.29199981689453,127.302001953125,0.12800000607967377,9.4350004196167,15.484000205993652,22.320999145507812,10.477999687194824,2.312000036239624,10.619000434875488,21.17300033569336,26.760000228881836,49.54499816894531,45.749000549316406,59.194000244140625,12.836999893188477,8.378000259399414,21.003000259399414,68.14900207519531,217.80999755859375,96.34200286865234,92.26699829101562,128.8040008544922,88.2030029296875,30.95199966430664,38.143001556396484,35.20899963378906,20.41200065612793,0.027000000700354576,2.627000093460083,14.23799991607666,NaN,NaN,NaN,NaN,42.82400131225586,0.5099999904632568,18.656999588012695,17.475000381469727,136.76600646972656,39.034000396728516,27.77199935913086,174.8070068359375,12.538000106811523,1.1299999952316284,5.76800012588501,18.270000457763672,42.97700119018555,44.388999938964844,57.84199905395508,82.28900146484375,119.20899963378906,157.88400268554688,118.7959976196289,265.3169860839844,133.052001953125,140.7989959716797,101.78199768066406,179.8990020751953,25.79400062561035,10.347999572753906,11.932999610900879,19.107999801635742,24.253000259399414,6.7129998207092285,9.03600025177002,28.302000045776367,14.722000122070312,22.01099967956543,23.659000396728516,33.51100158691406,96.53700256347656,52.59299850463867,70.25199890136719,75.44400024414062,64.4530029296875,65.2979965209961,38.25,44.207000732421875,0.17399999499320984,20.02199935913086,0.0010000000474974513,5.943999767303467,25.354000091552734,28.777000427246094,20.006000518798828,23.14299964904785,77.0780029296875,52.571998596191406,36.604000091552734,81.29199981689453
256,M,1,4.0,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.64900016784668,9.927000045776367,10.27400016784668,4.769999980926514,NaN,NaN,NaN,NaN,43.347999572753906,47.29800033569336,80.17400360107422,54.7599983215332,NaN,NaN,NaN,NaN,8.592000007629395,10.904999732971191,25.791000366210938,10.123000144958496,4.560999870300293,14.479999542236328,4.626999855041504,3.4030001163482666,90.84400177001953,90.4990005493164,88.05000305175781,69.90799713134766,NaN,NaN,NaN,NaN,28.4950008392334,75.73799896240234,85.21900177001953,120.9469985961914,NaN,NaN,NaN,NaN,4.568999767303467,10.593000411987305,10.73900032043457,20.280000686645508,24.513999938964844,29.10300064086914,33.5880012512207,29.25,10.253000259399414,14.614999771118164,13.642000198364258,42.2239990234375,52.67399978637695,31.711000442504883,49.02199935913086,66.06300354003906,24.802000045776367,13.34000015258789,18.53700065612793,67.85800170898438,0.050999999046325684,0.0,0.04899999871850014,22.459999084472656,NaN,NaN,NaN,NaN,2.2679998874664307,0.0,0.0020000000949949026,37.2760009765625,92.56700134277344,21.406999588012695,29.614999771118164,109.22100067138672,NaN,NaN,NaN,NaN,46.176998138427734,63.59700012207031,34.19599914550781,74.64800262451172,124.16899871826172,211.3990020751953,112.61699676513672,227.5989990234375,152.48599243164062,156.04200744628906,99.20700073242188,237.7989959716797,16.858999252319336,25.97800064086914,13.942999839782715,12.21399974822998,19.507999420166016,26.204999923706055,33.07500076293945,35.97999954223633,33.39899826049805,28.947999954223633,10.609999656677246,19.197999954223633,89.52899932861328,57.85499954223633,49.77799987792969,72.76799774169922,54.856998443603516,60.249000549316406,25.64699935913086,96.80000305175781,10.135000228881836,10.743000030517578,6.474999904632568,15.071000099182129,12.866999626159668,28.145999908447266,18.160999298095703,17.450000762939453,101.49800109863281,42.75899887084961,77.79199981689453,40.9900016784668
257,C,1,1.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.893999099731445,72.22200012207031,65.2699966430664,58.5260009765625,NaN,NaN,NaN,NaN,6.48199987411499,20.277000427246094,30.70599937438965,0.08500000089406967,1.5509999990463257,6.300000190734863,16.131000518798828,19.000999450683594,88.41799926757812,73.9020004272461,49.14799880981445,45.67900085449219,NaN,NaN,NaN,NaN,66.5479965209961,72.28299713134766,81.6709976196289,182.64199829101562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.207000732421875,49.27799987792969,48.32400131225586,56.4630012512207,4.5269999504089355,4.326000213623047,8.166999816894531,33.53499984741211,84.78199768066406,27.047000885009766,43.944000244140625,141.15699768066406,53.59000015258789,34.250999450683594,29.461999893188477,43.722999572753906,6.247000217437744,2.2920000553131104,2.2760000228881836,11.02299976348877,NaN,NaN,NaN,NaN,13.394000053405762,7.366000175476074,2.2769999504089355,18.274999618530273,40.71900177001953,23.743000030517578,47.76900100708008,111.53099822998047,NaN,NaN,NaN,NaN,42.516998291015625,76.58699798583984,44.41299819946289,34.104000091552734,171.57000732421875,185.78599548339844,122.99800109863281,229.3209991455078,153.28799438476562,166.13099670410156,188.13299560546875,144.66299438476562,4.590000152587891,33.57699966430664,21.332000732421875,9.010000228881836,17.333999633789062,15.684000015258789,16.83099937438965,8.831999778747559,11.949999809265137,16.538999557495117,7.293000221252441,18.15399932861328,74.51399993896484,65.76699829101562,109.4800033569336,60.80500030517578,50.564998626708984,51.98699951171875,44.93000030517578,51.90299987792969,5.624000072479248,15.836999893188477,8.519000053405762,0.35199999809265137,20.308000564575195,20.34000015258789,15.074999809265137,24.79800033569336,85.20099639892578,40.263999938964844,43.82500076293945,52.46699905395508
258,C,1,2.0,1.0,NaN,NaN,NaN,NaN,4.046999931335449,17.930999755859375,13.354000091552734,4.144999980926514,6.751999855041504,4.031000137329102,2.26200008392334,7.73799991607666,NaN,NaN,NaN,NaN,30.805999755859375,96.24299621582031,49.79600143432617,58.5369987487793,NaN,NaN,NaN,NaN,10.005000114440918,46.53900146484375,21.25200080871582,4.0229997634887695,2.311000108718872,16.45199966430664,16.649999618530273,10.142999649047852,87.39099884033203,112.2750015258789,48.625999450683594,78.11299896240234,NaN,NaN,NaN,NaN,35.95899963378906,82.51399993896484,83.98999786376953,116.6240005493164,0.0,0.0,0.0,0.0,10.491999626159668,6.986999988555908,4.567999839782715,18.184999465942383,26.06800079345703,44.3849983215332,34.805999755859375,28.35300064086914,10.604999542236328,12.484999656677246,10.902999877929688,27.114999771118164,57.95100021362305,67.43399810791016,26.82200050354004,200.55099487304688,34.66899871826172,26.922000885009766,23.860000610351562,65.4020004272461,4.318999767303467,3.9189999103546143,0.02500000037252903,7.557000160217285,NaN,NaN,NaN,NaN,4.564000129699707,3.5190000534057617,5.313000202178955,14.34000015258789,71.72100067138672,28.349000930786133,78.58300018310547,93.90599822998047,20.631999969482422,4.691999912261963,10.454999923706055,4.039000034332275,35.16899871826172,67.98999786376953,41.84400177001953,34.39799880981445,186.7790069580078,176.21600341796875,111.88600158691406,238.17599487304688,184.5399932861328,181.1529998779297,141.8260040283203,192.4239959716797,18.697999954223633,32.93299865722656,1.2450000047683716,35.119998931884766,36.43899917602539,18.35300064086914,20.882999420166016,19.100000381469727,10.744000434875488,11.515999794006348,11.710000038146973,18.424999237060547,112.97200012207031,45.27000045776367,75.38800048828125,109.08399963378906,46.70000076293945,38.74800109863281,55.63800048828125,53.13999938964844,14.565999984741211,24.239999771118164,0.0,6.699999809265137,17.70400047302246,31.722000122070312,15.282999992370605,37.196998596191406,75.07099914550781,117.96199798583984,55.608001708984375,81.0999984741211
259,M,0,4.0,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.363999843597412,13.446999549865723,2.305000066757202,11.015999794006348,NaN,NaN,NaN,NaN,26.732999801635742,39.50299835205078,14.109999656677246,36.007999420166016,NaN,NaN,NaN,NaN,10.723999977111816,11.550000190734863,5.113999843597412,8.29699993133545,10.692000389099121,1.9819999933242798,0.33000001311302185,3.9800000190734863,103.38600158691406,76.73999786376953,51.07600021362305,75.2750015258789,NaN,NaN,NaN,NaN,29.878000259399414,59.742000579833984,111.3280029296875,209.2030029296875,NaN,NaN,NaN,NaN,6.263000011444092,12.744999885559082,9.022000312805176,13.567000389099121,25.76300048828125,50.770999908447266,38.71799850463867,44.28200149536133,9.057000160217285,6.005000114440918,20.062999725341797,33.10200119018555,41.15700149536133,61.54499816894531,58.0620002746582,85.62999725341797,29.37700080871582,20.340999603271484,44.42100143432617,50.0629997253418,0.06400000303983688,2.3359999656677246,4.508999824523926,11.255000114440918,NaN,NaN,NaN,NaN,7.210000038146973,2.5480000972747803,7.711999893188477,40.28300094604492,89.48400115966797,74.86900329589844,101.73600006103516,116.04100036621094,NaN,NaN,NaN,NaN,50.000999450683594,45.72100067138672,42.70800018310547,55.507999420166016,115.06400299072266,213.32200622558594,141.98199462890625,253.65699768066406,163.79800415039062,158.54800415039062,132.47999572753906,221.23599243164062,18.665000915527344,9.241000175476074,30.606000900268555,8.98799991607666,25.81399917602539,10.081000328063965,8.022000312805176,43.6609992980957,8.982999801635742,13.982999801635742,13.180000305175781,48.608001708984375,99.75,58.875999450683594,57.65700149536133,71.49500274658203,49.41299819946289,45.845001220703125,31.395999908447266,48.95500183105469,3.992000102996826,16.753999710083008,4.216000080108643,4.005000114440918,20.582000732421875,12.347000122070312,23.090999603271484,26.549999237060547,85.72200012207031,73.88700103759766,62.00199890136719,97.95999908447266
